id,race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status_id
4194,1021,524,1,20,15,15,0.0,69,15
4195,1021,575,164,0,16,16,0.0,69,15
4196,1021,594,1,19,17,17,0.0,69,15
4197,1021,602,108,12,18,18,0.0,69,15
4198,1021,603,108,15,19,19,0.0,65,4
4199,1022,551,43,1,1,1,25.0,52,1
4200,1022,586,149,3,2,2,19.0,52,1
4201,1022,596,6,4,3,3,15.0,52,1
4202,1022,572,119,8,4,4,12.0,52,1
4203,1022,600,95,5,5,5,10.0,52,1
4204,1022,593,119,9,6,6,8.0,52,1
4205,1022,598,166,11,7,7,6.0,52,1
4206,1022,601,149,12,8,8,4.0,52,1
4207,1022,595,165,6,9,9,2.0,52,1
4208,1022,559,6,10,10,10,1.0,52,1
4209,1022,577,43,2,11,11,0.0,52,1
4210,1022,602,108,20,12,12,0.0,52,1
4211,1022,585,95,7,13,13,0.0,52,1
4212,1022,594,1,15,14,14,0.0,52,1
4213,1022,603,108,18,15,15,0.0,52,1
4214,1022,575,164,17,16,16,0.0,52,1
4215,1022,524,1,16,17,17,0.0,51,15
4216,1023,586,149,4,1,1,25.0,52,1
4217,1023,551,43,2,2,2,19.0,52,1
4218,1023,577,43,1,3,3,15.0,52,1
4219,1023,596,6,8,4,4,12.0,52,1
4220,1023,601,149,9,5,5,10.0,52,1
4221,1023,595,165,6,6,6,8.0,52,1
4222,1023,562,165,3,7,7,6.0,52,1
4223,1023,593,119,14,8,8,4.0,52,1
4224,1023,600,95,10,9,9,2.0,52,1
4225,1023,582,166,16,10,10,1.0,52,1
4226,1023,598,166,7,11,11,0.0,52,1
4227,1023,559,6,11,12,12,0.0,52,1
4228,1023,585,95,12,13,13,0.0,52,1
4229,1023,572,119,5,14,14,0.0,51,15
4230,1023,524,1,20,15,15,0.0,51,15
4231,1023,575,164,13,16,16,0.0,51,15
4232,1023,594,1,19,17,17,0.0,51,15
4233,1023,602,108,15,18,18,0.0,51,15
4234,1023,603,108,18,19,19,0.0,51,15
4235,1036,551,43,2,1,1,25.0,56,1
4236,1036,586,149,1,2,2,18.0,56,1
4237,1036,577,43,3,3,3,16.0,56,1
4238,1036,600,95,7,4,4,12.0,56,1
4239,1036,571,149,0,5,5,10.0,56,1
4240,1036,596,6,4,6,6,8.0,56,1
4241,1036,572,95,6,7,7,6.0,56,1
4242,1036,585,6,8,8,8,4.0,56,1
4243,1036,604,166,13,9,9,2.0,56,1
4244,1036,595,55,10,10,10,1.0,56,1
4245,1036,524,1,14,11,11,0.0,56,1
4246,1036,594,1,12,12,12,0.0,55,15
4247,1036,593,167,16,13,13,0.0,55,15
4248,1036,602,108,15,14,14,0.0,55,15
4249,1036,559,55,20,15,15,0.0,55,15
4250,1036,605,164,18,16,16,0.0,55,15
4251,1036,598,166,5,17,17,0.0,52,38
4252,1036,603,108,17,18,18,0.0,51,38
4253,1037,586,149,3,1,1,25.0,63,1
4254,1037,551,43,1,2,2,19.0,63,1
4255,1037,600,95,7,3,3,15.0,63,1
4256,1037,596,6,4,4,4,12.0,63,1
4257,1037,585,6,11,5,5,10.0,63,1
4258,1037,572,95,6,6,6,8.0,63,1
4259,1037,598,166,5,7,7,6.0,63,1
4260,1037,595,55,10,8,8,4.0,63,1
4261,1037,593,167,9,9,9,2.0,63,1
4262,1037,526,167,15,10,10,1.0,63,1
4263,1037,571,149,2,11,11,0.0,63,1
4264,1037,604,166,20,12,12,0.0,63,1
4265,1037,524,1,16,13,13,0.0,63,1
4266,1037,594,1,17,14,14,0.0,62,15
4267,1037,559,55,0,15,15,0.0,61,13
4268,1037,605,164,18,16,16,0.0,61,2
4269,1037,606,164,19,17,17,0.0,61,2
4270,1038,551,43,2,1,1,25.0,66,1
4271,1038,586,149,3,2,2,18.0,66,1
4272,1038,577,43,1,3,3,16.0,66,1
4273,1038,571,149,4,4,4,12.0,66,1
4274,1038,600,95,7,5,5,10.0,66,1
4275,1038,596,6,8,6,6,8.0,66,1
4276,1038,593,167,6,7,7,6.0,66,1
4277,1038,526,167,13,8,8,4.0,66,1
4278,1038,572,95,16,9,9,2.0,66,1
4279,1038,598,166,9,10,10,1.0,66,1
4280,1038,585,6,5,11,11,0.0,66,1
4281,1038,594,1,12,12,12,0.0,65,15
4282,1038,559,55,10,13,13,0.0,65,15
4283,1038,595,55,17,14,14,0.0,65,15
4284,1038,604,166,14,15,15,0.0,65,15
4285,1038,602,108,11,16,16,0.0,65,15
4286,1038,605,164,19,17,17,0.0,64,2
4287,1038,603,108,18,18,18,0.0,64,2
4288,1038,606,164,20,19,19,0.0,64,2
4289,1039,551,43,1,1,1,25.0,66,1
4290,1039,586,149,2,2,2,19.0,66,1
4291,1039,577,43,3,3,3,15.0,66,1
4292,1039,596,6,4,4,4,12.0,66,1
4293,1039,571,149,8,5,5,10.0,66,1
4294,1039,572,95,7,6,6,8.0,66,1
4295,1039,585,6,6,7,7,6.0,66,1
4296,1039,600,95,9,8,8,4.0,65,15
4297,1039,593,167,5,9,9,2.0,65,15
4298,1039,598,166,12,10,10,1.0,65,15
4299,1039,595,55,11,11,11,0.0,65,15
4300,1039,524,1,17,12,12,0.0,65,15
4301,1039,559,55,13,13,13,0.0,65,15
4302,1039,602,108,15,14,14,0.0,65,15
4303,1039,594,1,14,15,15,0.0,65,15
4304,1039,603,108,19,16,16,0.0,65,15
4305,1039,526,167,10,17,17,0.0,65,15
4306,1039,605,164,18,18,18,0.0,64,2
4307,1039,606,164,20,19,19,0.0,64,2
4308,1040,586,149,2,1,1,25.0,78,1
4309,1040,585,6,4,2,2,18.0,78,1
4310,1040,600,95,5,3,3,15.0,78,1
4311,1040,571,149,9,4,4,12.0,78,1
4312,1040,559,55,8,5,5,10.0,78,1
4313,1040,598,166,6,6,6,8.0,78,1
4314,1040,551,43,7,7,7,7.0,78,1
4315,1040,595,55,13,8,8,4.0,77,15
4316,1040,593,167,11,9,9,2.0,77,15
4317,1040,594,1,10,10,10,1.0,77,15
4318,1040,524,1,14,11,11,0.0,77,15
4319,1040,572,95,12,12,12,0.0,77,15
4320,1040,526,167,17,13,13,0.0,77,15
4321,1040,602,108,15,14,14,0.0,77,15
4322,1040,603,108,18,15,15,0.0,77,15
4323,1040,604,166,16,16,16,0.0,77,15
4324,1040,606,164,19,17,17,0.0,75,3
4325,1040,605,164,20,18,18,0.0,75,3
4326,1058,596,6,1,1,1,26.0,57,1
4327,1058,585,6,3,2,2,18.0,57,1
4328,1058,551,43,5,3,3,15.0,57,1
4329,1058,602,43,9,4,4,12.0,57,1
4330,1058,581,164,7,5,5,10.0,57,1
4331,1058,577,1,6,6,6,8.0,57,1
4332,1058,593,167,11,7,7,6.0,57,1
4333,1058,604,166,16,8,8,4.0,57,1
4334,1058,526,167,8,9,9,2.0,57,1
4335,1058,607,1,15,10,10,1.0,57,1
4336,1058,605,164,12,11,11,0.0,57,1
4337,1058,595,55,19,12,12,0.0,57,1
4338,1058,601,108,14,13,13,0.0,57,1
4339,1058,572,95,18,14,14,0.0,57,1
4340,1058,600,95,13,15,15,0.0,57,1
4341,1058,603,108,20,16,16,0.0,57,1
4342,1058,562,55,17,17,17,0.0,57,1
4343,1058,571,149,4,18,18,0.0,56,63
4344,1058,586,149,2,19,19,0.0,54,63
4345,1059,586,149,4,1,1,25.0,50,1
4346,1059,596,6,2,2,2,19.0,50,1
4347,1059,585,6,3,3,3,15.0,50,1
4348,1059,571,149,1,4,4,12.0,50,1
4349,1059,602,43,6,5,5,10.0,50,1
4350,1059,593,167,5,6,6,8.0,50,1
4351,1059,600,95,11,7,7,6.0,50,1
4352,1059,598,166,9,8,8,4.0,50,1
4353,1059,581,164,10,9,9,2.0,50,1
4354,1059,551,43,15,10,10,1.0,50,1
4355,1059,607,1,12,11,11,0.0,50,1
4356,1059,562,55,17,12,12,0.0,50,1
4357,1059,595,55,13,13,13,0.0,49,15
4358,1059,601,108,16,14,14,0.0,47,104
4359,1060,596,6,1,1,1,26.0,58,1
4360,1060,571,149,3,2,2,18.0,58,1
4361,1060,602,43,6,3,3,15.0,58,1
4362,1060,551,43,5,4,4,12.0,58,1
4363,1060,600,95,4,5,5,10.0,58,1
4364,1060,572,95,7,6,6,8.0,58,1
4365,1060,593,167,8,7,7,6.0,58,1
4366,1060,577,1,12,8,8,4.0,58,1
4367,1060,598,166,11,9,9,2.0,58,1
4368,1060,601,108,20,10,10,1.0,58,1
4369,1060,607,1,14,11,11,0.0,58,1
4370,1060,595,55,19,12,12,0.0,58,1
4371,1060,605,164,15,13,13,0.0,57,15
4372,1060,581,164,16,14,14,0.0,57,15
4373,1060,604,166,13,15,15,0.0,57,15
4374,1060,603,108,18,16,16,0.0,57,15
4375,1060,526,167,10,17,17,0.0,57,15
4376,1061,586,149,1,1,1,26.0,63,1
4377,1061,571,149,3,2,2,18.0,63,1
4378,1061,600,95,5,3,3,15.0,63,1
4379,1061,602,43,11,4,4,12.0,63,1
4380,1061,577,1,7,5,5,10.0,63,1
4381,1061,596,6,2,6,6,8.0,63,1
4382,1061,604,166,12,7,7,6.0,63,1
4383,1061,559,55,13,8,8,4.0,63,1
4384,1061,581,164,8,9,9,2.0,63,1
4385,1061,595,55,15,10,10,1.0,62,15
4386,1061,601,108,18,11,11,0.0,62,15
4387,1061,598,166,17,12,12,0.0,62,15
4388,1061,551,43,14,13,13,0.0,62,15
4389,1061,593,167,16,14,14,0.0,62,15
4390,1061,607,1,0,15,15,0.0,62,15
4391,1061,603,108,19,16,16,0.0,62,15
4392,1061,605,164,10,17,17,0.0,62,15
4393,1061,572,95,6,18,18,0.0,62,15
4394,1062,586,149,3,1,1,26.0,57,1
4395,1062,596,6,1,2,2,18.0,57,1
4396,1062,585,6,2,3,3,15.0,57,1
4397,1062,571,149,4,4,4,12.0,57,1
4398,1062,602,43,12,5,5,10.0,57,1
4399,1062,551,43,6,6,6,8.0,57,1
4400,1062,577,1,5,7,7,6.0,57,1
4401,1062,593,167,20,8,8,4.0,57,1
4402,1062,601,108,18,9,9,2.0,57,1
4403,1062,595,55,0,10,10,1.0,57,1
4404,1062,526,167,11,11,11,0.0,57,1
4405,1062,604,166,9,12,12,0.0,57,1
4406,1062,572,95,14,13,13,0.0,57,1
4407,1062,603,108,19,14,14,0.0,57,1
4408,1062,605,164,15,15,15,0.0,57,1
4409,1062,581,164,16,16,16,0.0,56,107
4410,1062,559,55,0,17,17,0.0,54,18
4411,1080,586,149,1,1,1,25.0,57,1
4412,1080,571,149,2,2,2,18.0,57,1
4413,1080,526,55,5,3,3,15.0,57,1
4414,1080,585,6,4,4,4,12.0,57,1
4415,1080,551,43,7,5,5,10.0,57,1
4416,1080,595,55,8,6,6,8.0,57,1
4417,1080,602,43,6,7,7,6.0,57,1
4418,1080,577,1,12,8,8,4.0,57,1
4419,1080,598,167,20,9,9,2.0,57,1
4420,1080,601,108,15,10,10,1.0,57,1
4421,1080,604,166,14,11,11,0.0,57,1
4422,1080,608,108,16,12,12,0.0,56,108
4423,1080,581,164,17,13,13,0.0,56,108
4424,1080,609,166,19,14,14,0.0,56,108
4425,1080,562,164,10,15,15,0.0,56,108
4426,1080,607,1,13,16,16,0.0,56,108
4427,1080,600,95,11,17,17,0.0,55,108
4428,1081,571,149,1,1,1,25.0,50,1
4429,1081,586,149,15,2,2,19.0,50,1
4430,1081,526,55,2,3,3,15.0,50,1
4431,1081,602,43,3,4,4,12.0,50,1
4432,1081,551,43,7,5,5,10.0,50,1
4433,1081,585,6,4,6,6,8.0,50,1
4434,1081,596,6,12,7,7,6.0,50,1
4435,1081,593,167,6,8,8,4.0,50,1
4436,1081,598,167,9,9,9,2.0,50,1
4437,1081,581,164,13,10,10,1.0,50,1
4438,1081,604,166,16,11,11,0.0,50,1
4439,1081,562,164,10,12,12,0.0,50,1
4440,1081,607,1,11,13,13,0.0,50,1
4441,1081,609,166,18,14,14,0.0,50,1
4442,1081,610,95,8,15,15,0.0,50,1
4443,1081,608,108,20,16,16,0.0,50,1
4444,1081,600,95,19,17,17,0.0,50,1
4445,1081,577,1,14,18,18,0.0,49,108
4446,1082,586,149,1,1,1,25.0,58,1
4447,1082,551,43,3,2,2,18.0,58,1
4448,1082,526,55,4,3,3,15.0,58,1
4449,1082,595,55,6,4,4,12.0,58,1
4450,1082,571,149,20,5,5,11.0,58,1
4451,1082,600,95,13,6,6,8.0,58,1
4452,1082,562,164,10,7,7,6.0,58,1
4453,1082,610,95,16,8,8,4.0,58,1
4454,1082,607,1,17,9,9,2.0,58,1
4455,1082,604,166,12,10,10,1.0,58,1
4456,1082,577,1,19,11,11,0.0,58,1
4457,1082,585,6,5,12,12,0.0,58,1
4458,1082,598,167,9,13,13,0.0,56,38
4459,1082,593,167,11,14,14,0.0,56,38
4460,1082,609,166,15,15,15,0.0,56,38
4461,1082,608,108,18,16,16,0.0,56,38
4462,1082,581,164,14,17,17,0.0,52,38
4463,1083,571,149,3,1,1,25.0,51,1
4464,1083,586,149,2,2,2,18.0,51,1
4465,1083,596,6,1,3,3,15.0,51,1
4466,1083,526,55,6,4,4,12.0,51,1
4467,1083,585,6,4,5,5,10.0,51,1
4468,1083,551,43,5,6,6,8.0,51,1
4469,1083,595,55,9,7,7,6.0,51,1
4470,1083,602,43,11,8,8,5.0,51,1
4471,1083,600,95,7,9,9,2.0,51,1
4472,1083,604,166,8,10,10,1.0,51,1
4473,1083,610,95,10,11,11,0.0,51,1
4474,1083,601,108,12,12,12,0.0,51,1
4475,1083,581,164,16,13,13,0.0,51,1
4476,1083,598,167,17,14,14,0.0,51,1
4477,1083,593,167,19,15,15,0.0,51,1
4478,1083,608,108,14,16,16,0.0,51,1
4479,1083,562,164,20,17,17,0.0,50,108
4480,1083,577,1,13,18,18,0.0,50,108
4481,1084,586,149,9,1,1,26.0,57,1
4482,1084,571,149,1,2,2,18.0,57,1
4483,1084,526,55,2,3,3,15.0,57,1
4484,1084,602,43,6,4,4,12.0,57,1
4485,1084,585,6,3,5,5,10.0,57,1
4486,1084,551,43,13,6,6,8.0,57,1
4487,1084,596,6,7,7,7,6.0,57,1
4488,1084,598,167,5,8,8,4.0,57,1
4489,1084,593,167,8,9,9,2.0,57,1
4490,1084,581,164,4,10,10,1.0,57,1
4491,1084,604,166,17,11,11,0.0,57,1
4492,1084,595,55,18,12,12,0.0,57,1
4493,1084,577,1,10,13,13,0.0,57,1
4494,1084,601,108,11,14,14,0.0,57,1
4495,1084,562,164,12,15,15,0.0,57,1
4496,1084,607,1,14,16,16,0.0,57,1
4497,1084,600,95,16,17,17,0.0,57,1
4498,1084,609,166,15,18,18,0.0,57,1
4499,1084,610,95,19,19,19,0.0,56,108
4500,1084,608,108,20,20,20,0.0,56,108
4501,1101,586,149,1,1,1,26.0,57,1
4502,1101,571,149,5,2,2,18.0,57,1
4503,1101,585,6,4,3,3,15.0,57,1
4504,1101,596,6,2,4,4,12.0,57,1
4505,1101,602,43,3,5,5,10.0,57,1
4506,1101,600,95,7,6,6,8.0,57,1
4507,1101,551,43,9,7,7,6.0,57,1
4508,1101,610,95,8,8,8,4.0,57,1
4509,1101,526,55,6,9,9,2.0,57,1
4510,1101,595,55,12,10,10,1.0,57,1
4511,1101,607,140,17,11,11,0.0,56,108
4512,1101,581,164,15,12,12,0.0,56,108
4513,1101,572,168,14,13,13,0.0,56,108
4514,1101,604,168,11,14,14,0.0,56,108
4515,1101,601,108,13,15,15,0.0,56,108
4516,1101,562,164,10,16,16,0.0,56,108
4517,1101,593,167,19,17,17,0.0,56,108
4518,1101,598,167,20,18,18,0.0,56,108
4519,1101,577,140,16,19,19,0.0,56,108
4520,1101,608,108,18,20,20,0.0,55,108
4521,1102,586,149,1,1,1,25.0,50,1
4522,1102,571,149,3,2,2,18.0,50,1
4523,1102,596,6,2,3,3,16.0,50,1
4524,1102,610,95,5,4,4,12.0,50,1
4525,1102,526,55,4,5,5,10.0,50,1
4526,1102,602,43,7,6,6,8.0,50,1
4527,1102,611,6,11,7,7,6.0,50,1
4528,1102,600,95,6,8,8,4.0,50,1
4529,1102,551,43,8,9,9,2.0,50,1
4530,1102,562,164,15,10,10,1.0,50,1
4531,1102,601,108,12,11,11,0.0,50,1
4532,1102,581,164,13,12,12,0.0,50,1
4533,1102,593,167,17,13,13,0.0,49,108
4534,1102,608,108,19,14,14,0.0,49,108
4535,1102,604,168,9,15,15,0.0,49,108
4536,1102,572,168,14,16,16,0.0,49,108
4537,1102,577,140,16,17,17,0.0,49,108
4538,1102,607,140,20,18,18,0.0,49,108
4539,1103,585,6,2,1,1,25.0,58,1
4540,1103,596,6,4,2,2,19.0,58,1
4541,1103,600,95,3,3,3,15.0,58,1
4542,1103,610,95,5,4,4,12.0,58,1
4543,1103,571,149,6,5,5,10.0,58,1
4544,1103,595,55,9,6,6,8.0,58,1
4545,1103,604,168,8,7,7,6.0,58,1
4546,1103,526,55,10,8,8,4.0,58,1
4547,1103,562,164,16,9,9,2.0,58,1
4548,1103,581,164,14,10,10,1.0,57,108
4549,1103,601,108,12,11,11,0.0,57,108
4550,1103,572,168,18,12,12,0.0,57,108
4551,1103,598,167,17,13,13,0.0,57,108
4552,1103,577,140,13,14,14,0.0,57,108
4553,1103,607,140,19,15,15,0.0,57,108
4554,1103,593,167,15,16,16,0.0,57,108
4555,1103,602,43,7,17,17,0.0,56,38
4556,1104,586,149,1,1,1,26.0,53,1
4557,1104,571,149,2,2,2,18.0,53,1
4558,1104,585,6,4,3,3,15.0,53,1
4559,1104,596,6,8,4,4,12.0,53,1
4560,1104,600,95,3,5,5,10.0,53,1
4561,1104,526,55,5,6,6,8.0,53,1
4562,1104,602,43,9,7,7,6.0,53,1
4563,1104,610,95,6,8,8,4.0,53,1
4564,1104,551,43,7,9,9,2.0,53,1
4565,1104,604,168,10,10,10,1.0,52,108
4566,1104,562,164,12,11,11,0.0,52,108
4567,1104,595,55,16,12,12,0.0,52,108
4568,1104,581,164,18,13,13,0.0,52,108
4569,1104,577,140,13,14,14,0.0,52,108
4570,1104,593,167,15,15,15,0.0,52,108
4571,1104,598,167,17,16,16,0.0,52,108
4572,1104,608,108,19,17,17,0.0,52,108
4573,1105,586,149,1,1,1,25.0,56,1
4574,1105,600,95,4,2,2,18.0,56,1
4575,1105,571,149,2,3,3,15.0,56,1
4576,1105,596,6,6,4,4,12.0,56,1
4577,1105,585,6,7,5,5,10.0,56,1
4578,1105,602,43,8,6,6,8.0,56,1
4579,1105,526,55,3,7,7,7.0,56,1
4580,1105,610,95,5,8,8,4.0,56,1
4581,1105,551,43,18,9,9,2.0,56,1
4582,1105,562,164,9,10,10,1.0,56,1
4583,1105,593,167,13,11,11,0.0,56,1
4584,1105,601,108,14,12,12,0.0,56,1
4585,1105,598,167,15,13,13,0.0,56,1
4586,1105,607,140,16,14,14,0.0,56,1
4587,1105,595,55,11,15,15,0.0,56,1
4588,1105,581,164,17,16,16,0.0,56,1
4589,1105,608,108,20,17,17,0.0,56,1
4590,1106,600,95,5,1,1,25.0,57,1
4591,1124,600,95,1,1,1,25.0,57,1
4592,1124,586,149,3,2,2,18.0,57,1
4593,1124,602,43,4,3,3,15.0,57,1
4594,1124,612,43,16,4,4,12.0,57,1
4595,1124,601,108,6,5,5,10.0,57,1
4596,1124,595,55,13,6,6,8.0,57,1
4597,1124,562,140,17,7,7,6.0,57,1
4598,1124,596,6,7,8,8,4.0,57,1
4599,1124,610,95,2,9,9,2.0,57,1
4600,1124,551,6,8,10,10,1.0,57,1
4601,1124,598,167,9,11,11,0.0,57,1
4602,1124,604,168,5,12,12,0.0,57,1
4603,1124,593,164,19,13,13,0.0,57,1
4604,1124,611,164,20,14,14,0.0,57,1
4605,1125,610,95,1,1,1,25.0,56,1
4606,1125,600,95,3,2,2,18.0,56,1
4607,1125,602,43,2,3,3,15.0,56,1
4608,1125,586,149,4,4,4,12.0,56,1
4609,1125,593,164,11,5,5,10.0,56,1
4610,1125,612,43,8,6,6,8.0,56,1
4611,1125,601,108,10,7,7,6.0,56,1
4612,1125,611,164,17,8,8,4.0,56,1
4613,1125,595,55,14,9,9,2.0,56,1
4614,1125,585,108,15,10,10,1.0,56,1
4615,1125,616,168,7,11,11,0.0,56,1
4616,1125,613,149,20,12,12,0.0,56,1
4617,1125,615,167,18,13,13,0.0,56,1
4618,1125,614,140,19,14,14,0.0,55,108
4619,1125,562,140,12,15,15,0.0,55,108
4620,1125,604,168,9,16,16,0.0,55,108
4621,1126,586,149,1,1,1,25.0,53,1
4622,1126,600,95,2,2,2,18.0,53,1
4623,1126,610,95,3,3,3,15.0,53,1
4624,1126,596,6,4,4,4,12.0,53,1
4625,1126,602,43,5,5,5,10.0,53,1
4626,1126,612,43,6,6,6,8.0,53,1
4627,1126,551,6,8,7,7,6.0,53,1
4628,1126,616,168,7,8,8,4.0,53,1
4629,1126,601,108,9,9,9,2.0,53,1
4630,1126,611,164,10,10,10,1.0,53,1
4631,1126,526,55,12,11,11,0.0,53,1
4632,1126,604,149,14,12,12,0.0,53,1
4633,1126,598,167,11,13,13,0.0,53,1
4634,1126,585,108,15,14,14,0.0,53,1
4635,1126,615,167,19,15,15,0.0,53,1
4636,1126,562,140,16,16,16,0.0,53,1
4637,1126,613,168,13,17,17,0.0,53,1
4638,1126,593,164,18,18,18,0.0,53,1
4639,1126,614,140,17,19,19,0.0,53,1
4640,1126,595,55,20,20,20,0.0,52,108
4641,1127,610,95,1,1,1,25.0,57,1
4642,1127,602,43,3,2,2,18.0,57,1
4643,1127,600,95,6,3,3,15.0,57,1
4644,1127,596,6,2,4,4,12.0,57,1
4645,1127,551,6,9,5,5,10.0,57,1
4646,1127,586,149,7,6,6,8.0,57,1
4647,1127,598,167,4,7,7,6.0,57,1
4648,1127,593,164,14,8,8,4.0,57,1
4649,1127,604,149,10,9,9,2.0,57,1
4650,1127,611,164,20,10,10,1.0,57,1
4651,1127,612,43,5,11,11,0.0,57,1
4652,1127,601,108,15,12,12,0.0,57,1
4653,1127,616,168,12,13,13,0.0,57,1
4654,1127,615,167,11,14,14,0.0,57,1
4655,1127,526,55,13,15,15,0.0,57,1
4656,1127,613,168,17,16,16,0.0,57,1
4657,1127,595,55,19,17,17,0.0,57,1
4658,1127,614,140,18,18,18,0.0,57,1
4659,1128,610,95,2,1,1,25.0,50,1
4660,1128,586,149,1,2,2,18.0,50,1
4661,1128,596,6,4,3,3,15.0,50,1
4662,1128,600,95,10,4,4,12.0,50,1
4663,1128,602,43,3,5,5,10.0,50,1
4664,1128,612,43,5,6,6,8.0,50,1
4665,1128,551,6,7,7,7,6.0,50,1
4666,1128,585,108,6,8,8,4.0,50,1
4667,1128,601,108,11,9,9,2.0,50,1
4668,1128,616,168,14,10,10,1.0,50,1
4669,1128,526,55,13,11,11,0.0,50,1
4670,1128,613,168,12,12,12,0.0,50,1
4671,1128,611,164,15,13,13,0.0,50,1
4672,1128,593,164,19,14,14,0.0,50,1
4673,1128,562,140,18,15,15,0.0,49,108
4674,1128,595,55,16,16,16,0.0,49,108
4675,1128,615,167,17,17,17,0.0,49,108
4676,1128,614,140,20,18,18,0.0,49,108
